"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Sweden","SWE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","16651.9366257746","17515.2760486145","18160.8199382958","19020.9054526818","20167.1164688231","20741.5283362486","20974.6609512779","21514.8370648914","22172.6949968515","23120.2928329932","24388.2982101309","24449.8627753744","24935.6623161898","25880.4576182711","26630.7799151019","27202.3438863705","27390.3768576514","26857.5992015998","27248.5743385541","28233.2417691962","28654.9710634965","28750.8038276117","29093.1613210422","29632.6983848712","30857.9705441183","31472.5916095749","32244.5427172446","33214.9576323827","33908.7385537576","34577.4837345325","34570.3057339939","33941.9851819102","33352.5383635834","32474.4299146671","33511.6487224481","34648.1189154575","35139.4029916108","36197.6342064807","37737.4622753825","39309.5970016519","41117.1524303504","41601.3076782847","42377.119637975","43194.9261684047","44891.323206397","45990.3743263984","47864.8108642309","49145.1958332412","48544.1158941036","46043.4809449994","48369.9100407876","49539.9726076492","48885.5484179725","49048.8187500238","49855.301012313","51545.4836095322","51955.8610703634","52576.8102821051","52983.0068617482","53490.3518198746","51952.6731328342","54816.005848573","55894.1619424147","55521.4327527749",
"Eswatini","SWZ","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","946.246585236928","1047.79044770288","1074.8570823079","1139.72262348875","1171.17777254913","1295.03022728979","1229.17353166934","1202.95941434057","1179.96119876274","1177.00916071252","1280.47724272024","1425.92062956676","1401.18989042951","1372.46562784115","1410.14111700687","1411.32388742795","1524.19827969711","1681.16681823267","1710.958848852","1858.1434203851","2174.80613587642","2124.28738744711","2108.79077625916","2109.7875679317","2159.78919222266","2264.40246854562","2303.06432203972","2333.42716068568","2359.83393054812","2397.95053828403","2411.44492414984","2411.37385911468","2494.44753963835","2571.68807112893","2647.46324344273","2790.25078846218","2941.39684191088","3054.08242919777","3062.61499124935","3096.29606924652","3199.05354215576","3254.81337259645","3411.71936090081","3521.6693370061","3530.36090389521","3583.31129031343","3594.16706693255","3638.76878202013","3696.35985012092","3766.06299935158","3672.65334987563","4025.4238297996","4012.94044961743","4175.45932119359",
"Sint Maarten (Dutch part)","SXM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36729.7096639629","38107.6275886335","40600.9243087919","39733.4998324653","38089.8152723971","37584.9804490121","36519.9926615273","36715.4916829871","34280.3454755321","31668.1363245556","34507.7201076267","29391.9908884203","30467.1222332041","33305.6318630742","34207.9512812081",
"Seychelles","SYC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3169.87193600079","2931.52295830272","3094.82323247057","3322.94260462947","3432.56045528478","3311.9310495842","3679.30050789862","3608.07514971757","3787.78708590327","3698.74352813096","3934.10745919944","4466.48702109919","4635.19530073063","4978.19666093851","4952.09433713663","4992.6763523752","5689.07506431728","5226.17270410158","6294.51380200665","7226.36841167342","6795.44213416119","6453.04441299185","6282.31243379634","6251.16837314563","6481.83312264823","7091.31069733121","7100.93735361785","7137.55603621368","7489.74029934459","8210.90696994188","8779.85231314913","8902.83798776266","9497.7554107084","9981.2446035158","9481.8805265777","9388.81967720743","10177.0904671696","11284.8459766598","11339.3481297046","11326.9386083063","11703.7535246117","11427.9413083015","11218.2606464315","10677.9692081272","10412.0868936027","11297.3118190493","12105.4475265558","13112.8210098816","12473.2921769121","12116.3783687977","12313.5566919249","13843.7116081878","14135.0010570653","14050.3135581314","14395.6158118771","15333.1051727105","16962.6753972731","17921.5731976918","18628.1862276696","19481.6461053742","17048.361729788","17005.0422063679","16188.7813275605","16715.2650923889",
"Syrian Arab Republic","SYR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","524.173319640447","563.739421107827","681.402354820453","603.905681247412","639.906863134897","634.427093642176","567.490014056455","594.89009835584","597.30656444292","686.349331906378","651.848605301731","686.403247517933","833.227231921269","721.002555229441","876.721369376859","985.760718898389","1069.25778989668","1014.62393528461","1077.7972993549","1050.63713605397","1162.74968650976","1211.44756990941","1205.02503186672","1192.28003275007","1063.93076399809","1123.92731334798","999.762870826904","982.925338940484","1122.48280854448","938.983062809174","944.667569631768","987.387800880519","1083.75897074599","1118.07073769964","1165.52084421124","1213.35689721274","1296.75155279112","1326.27088767547","1380.03056399744","1297.45516567865","1273.66498240518","1254.66760688078","1271.15057613221","1328.11594963607","1382.68690566971","1429.14351872873","1435.71194427749","1424.04006493819","1434.36865607472","1494.5892260765","1536.26736988782","1552.72113339159","1150.08203011645","891.368635934704","856.166233920089","857.417884760688","812.690278508957","805.999576294994","802.430209355374","781.318333469391","754.575939265083","744.604884868047","","",
"Turks and Caicos Islands","TCA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25240.4131944595","24009.411965321","23173.6123127498","24190.6897861489","25783.2941047676","26417.9573446856","24724.4670888898","25077.5626030133","25432.8534289157","18118.1867819083","19386.5198009827","20323.1486766411","20406.7296276068",
"Chad","TCD","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","560.296516121747","557.277745691171","575.849351489475","555.685956197594","531.286504720523","524.42719769856","505.506957949903","500.114739627479","488.637955851374","512.328892979388","511.5766840087","490.03812550025","485.061345638638","434.356836137671","445.919816537186","476.153988236911","481.048916221034","483.038299060879","472.418495025691","363.585937068294","341.187685135577","344.668196769824","346.31898405045","381.131758407856","384.08880083119","463.363264091392","431.375132180351","406.558362892193","453.90291214059","460.326568708354","429.249146287734","449.281437941904","465.176012378275","383.259144524179","412.84427713059","399.999491997851","391.173018751144","399.388142759007","412.84313431088","396.011825198062","379.351546845647","409.703668680867","429.426973878544","473.468021688179","605.239354938899","682.353873385601","662.88550503464","661.772364713043","658.874460599641","662.923252830749","727.52494507333","703.123215062758","739.338364774171","754.17181329132","777.935681080277","774.411603124119","703.466007109583","660.126133751546","653.349761493496","652.703215971488","622.278506280593","595.849500560509","593.771929638929","599.468386203142",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","326.283395569838","283.029137142949","277.573974012892","288.06368515493","311.481007922058","336.767575626669","353.988718278404","340.123907846548","337.282975155288","365.700728052791","403.806617511444","419.723673170493","429.570293891018","454.364929430815","461.857708716714","484.087930315475","489.248993161998","517.122566756235","555.712751889413","585.191302176903","619.452445397266","643.81233247938","673.507134631598","713.432865906974","772.055671735866","819.775426716595","863.627156100991","926.620945700894","999.389476943323","1039.3840093972","1075.43991819298","1143.86000868884","1253.7299052779","1376.0322296344","1506.28292127022","1633.8773103042","1759.81522394154","1866.01232043246","1897.74105725261","1997.12448274312","2128.44745833416","2255.68129392227","2415.80860102405","2609.55834782873","2824.34478693859","3081.1124507484","3395.60095880219","3790.53382606246","4086.27554586469","4380.16948654923","4779.96605125164","5153.38388812225","5496.6368228094","5848.41724325759","6206.83865832967","6572.88955264077","6951.88924757388","7361.80717701258","7791.04264362603","8194.96474827063","8257.94523310723","8855.56282050419","9134.3981231121","9577.02855341935",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5477.55766422312","5364.70755722819","5020.34960957301","4523.45712842448","4299.64371903994","3928.90745167628","3918.57493077101","3952.46126262357","4063.38823535301","4034.78845351088","4135.27118733872","4443.47320476915","4562.68835221399","4795.14303919102","5090.71177145087","5487.51485552541","5847.00160047619","6298.68725307753","6773.89858440511","7057.16868357642","6701.86788304658","6981.59155973582","7358.95939855006","7578.37751080047","7796.02802798839","7937.90933197699","8014.50415079485","8121.81305722863","8431.58380666846","8705.98998253335","8898.25888951877","8743.86757747555","9374.8978911472","9659.41694213845","9992.53500402297",
"Togo","TGO","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","455.258915298968","502.319782080259","512.708096272111","529.08716043535","592.407935024509","666.053250395045","704.695442586431","715.078184012423","720.942882748045","768.233700224963","760.063413296123","736.654163771645","771.227073169614","780.657430697826","798.537784255004","798.672512287546","764.03449016382","798.2686240843","865.780938380776","800.867754755202","892.756499519243","837.271341993642","781.248856803984","714.539850277784","729.592894180515","746.059809281795","735.229514487041","716.975819433209","741.894225201622","749.403069059613","725.919057949322","700.195188214165","653.328954446953","558.488302708918","639.932103355371","659.991145783255","691.437969753601","765.592192435013","726.510262263498","723.182210747428","697.444537190371","684.411347261656","692.288083547393","719.804059644792","694.289142485819","644.928322291585","643.690104519368","617.897273383536","624.760162423393","640.697044109658","660.328525969819","680.472870540059","704.776005482793","726.975003874899","748.734926412299","770.143807374741","782.896562398054","794.425100263497","812.458810664643","832.143394343035","828.666926932417","857.762914423025","886.265439065731","921.693129484827",
"Thailand","THA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","598.149647347018","611.744881231044","638.336664859907","668.755339043344","693.027659342194","727.273587892528","784.250024775346","827.033862184286","868.603672894498","899.424615818403","973.918325745007","993.38901693325","1007.78915471657","1081.26655826562","1100.45975238973","1126.70739656404","1203.1570873477","1291.92495462196","1393.61678332987","1437.20048562434","1479.24458228382","1533.44542098144","1582.56546283918","1637.62973086816","1698.12379688323","1743.38439165966","1806.05042038969","1942.64809293796","2162.39539224984","2385.22782017633","2608.16836313844","2787.39952544554","2968.31508830874","3166.70415413842","3371.28582520072","3595.06458214649","3748.65640458662","3598.93108456694","3283.48065090541","3395.2608229066","3511.44036062865","3599.09587234252","3786.3381111472","4023.81319562131","4241.90197295429","4385.28080638768","4568.55641976608","4780.30338592987","4826.57716083638","4758.93355500518","5082.25359332442","5091.95801617114","5425.68517377961","5537.7423220456","5561.69761642482","5708.79409105798","5878.7539395442","6099.1980263524","6336.23967742373","6453.89408036298","6049.18761058698","6133.28601848203","6275.92658410955","6384.80718079699",
"Tajikistan","TJK","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","1405.01578810295","1412.46443168108","1353.75571720898","1495.45032538607","1354.60354531389","1308.3203184382","1185.14483287343","826.590773534264","683.585413793428","529.992918308874","455.385564365232","371.830220574611","373.044096581937","390.327896372619","402.62592581233","430.340980389874","461.577964559218","501.034883995836","545.251856078225","590.031123878776","617.938830402477","649.177034242198","687.062106086385","727.551285300019","741.354128556998","773.673871894232","813.523394565951","855.680040675314","898.644267624329","937.003412115775","970.362547188452","1013.39117468785","1060.99682347512","1116.29302105025","1172.07905437221","1197.2106250504","1281.96084404426","1356.31721438677","1441.26806083608",
"Turkmenistan","TKM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2662.78554628275","2876.9774628716","2681.3834417353","3533.60113182536","3281.34143632654","2715.93203974202","2684.6523861659","2165.77333655628","1965.33491003282","2060.70409879415","1799.60043677333","1897.86467089609","2176.84220532412","2261.69986509521","2326.36025746557","2300.63918745965","2345.87918266612","2432.10846238412","2711.98325001691","2968.11316104068","3249.87774743991","3672.65473901885","3835.8599588479","4119.57179879187","4643.31654083948","5066.23173582571","5481.15683394058","5935.69715706257","6208.2966545016","6478.47003028692","6784.17434899481","7089.94180488049","7422.36252071934","7744.56403163178","8106.16865103075","8489.72226563636","8906.39564819448",
